step,loss,loss/mean,loss/std,lr,momentum
9,0.011991222389042377,0.011991222389042377,0.01009468097280789,0.001,0.9
10,0.012600281275808811,0.012600281275808811,0.01270632790942843,0.001,0.9
11,0.011030248366296291,0.011030248366296291,0.010947190276062677,0.001,0.9
12,0.01197824440896511,0.01197824440896511,0.01364055651977187,0.001,0.9
13,0.011566070839762688,0.011566070839762688,0.012397664103552775,0.001,0.9
14,0.010880392044782639,0.010880392044782639,0.011407049657065956,0.001,0.9
15,0.010898977518081665,0.010898977518081665,0.011370691830489943,0.001,0.9
16,0.010351006872951984,0.010351006872951984,0.012182313132396688,0.001,0.9
17,0.010692539624869823,0.010692539624869823,0.013035611047328538,0.001,0.9
18,0.010507827624678612,0.010507827624678612,0.012265769446769298,0.001,0.9
19,0.00945673044770956,0.00945673044770956,0.010379287301138452,0.001,0.9
20,0.008881393820047379,0.008881393820047379,0.009771104064503273,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.16109755635261536,0.16109755635261536,0.1632170245497687,0.0005,0.9
2,0.05046765133738518,0.05046765133738518,0.021279377230391548,0.0005,0.9
3,0.03212640807032585,0.03212640807032585,0.014303718155399337,0.0005,0.9
4,0.024271763861179352,0.024271763861179352,0.01202333021766336,0.0005,0.9
5,0.020226050168275833,0.020226050168275833,0.010387217248592632,0.0005,0.9
6,0.01796894334256649,0.01796894334256649,0.011111241432186978,0.0005,0.9
7,0.016178887337446213,0.016178887337446213,0.010551672771842168,0.0005,0.9
8,0.01502030249685049,0.01502030249685049,0.009956862844336332,0.0005,0.9
9,0.013464649207890034,0.013464649207890034,0.009222432301230963,0.0005,0.9
10,0.01313641294836998,0.01313641294836998,0.010251543382585696,0.0005,0.9
11,0.012029001489281654,0.012029001489281654,0.009429598031078302,0.0005,0.9
12,0.011879518628120422,0.011879518628120422,0.010099074494075365,0.0005,0.9
13,0.011465492658317089,0.011465492658317089,0.009398820123811562,0.0005,0.9
14,0.011010953225195408,0.011010953225195408,0.009428262487291204,0.0005,0.9
15,0.010608585551381111,0.010608585551381111,0.008696473658308522,0.0005,0.9
16,0.009972012601792812,0.009972012601792812,0.00906614274656786,0.0005,0.9
17,0.010156035423278809,0.010156035423278809,0.009648850040585081,0.0005,0.9
18,0.009607268497347832,0.009607268497347832,0.009049552558038484,0.0005,0.9
19,0.009313710033893585,0.009313710033893585,0.008524055314157805,0.0005,0.9
20,0.008680339902639389,0.008680339902639389,0.008127671743083518,0.0005,0.9
21,0.00873239990323782,0.00873239990323782,0.008174569599637223,0.0005,0.9
22,0.009090125560760498,0.009090125560760498,0.008631237487722569,0.0005,0.9
23,0.008129304274916649,0.008129304274916649,0.008139168324235281,0.0005,0.9
24,0.008938181214034557,0.008938181214034557,0.010015879183133422,0.0005,0.9
25,0.008713819086551666,0.008713819086551666,0.008928222819546784,0.0005,0.9
26,0.008218509145081043,0.008218509145081043,0.008479226488276106,0.0005,0.9
27,0.008107801899313927,0.008107801899313927,0.008817606057248968,0.0005,0.9
28,0.007427854463458061,0.007427854463458061,0.007219566735887768,0.0005,0.9
29,0.007754201535135508,0.007754201535135508,0.008380213785738956,0.0005,0.9
30,0.00782924797385931,0.00782924797385931,0.008949658990935921,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.0,0.0,0.0,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,709.1958618164062,709.1958618164062,0.0,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,500.1046142578125,500.1046142578125,0.0,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,440.31988525390625,440.31988525390625,5.691959106906684,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,209.2586669921875,209.2586669921875,89.48764285576921,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,61.46541976928711,61.46541976928711,38.4930059180614,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,45.71687316894531,45.71687316894531,38.18160986442454,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,21.087553024291992,21.087553024291992,11.711137335710346,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,6.275784015655518,6.275784015655518,2.218174677334272,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,5.514532566070557,5.514532566070557,1.6383369704896145,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,5.086393356323242,5.086393356323242,2.325246067620798,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,2.0606443881988525,2.0606443881988525,1.5427844930666132,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.1878177374601364,0.1878177374601364,0.18389628462954147,0.0005,0.9
2,0.055111076682806015,0.055111076682806015,0.028609314105039012,0.0005,0.9
3,0.03690388798713684,0.03690388798713684,0.021829979132714884,0.0005,0.9
4,0.029151810333132744,0.029151810333132744,0.02137181913106452,0.0005,0.9
5,0.024585986509919167,0.024585986509919167,0.01845355615454235,0.0005,0.9
6,0.022073883563280106,0.022073883563280106,0.018156903397108015,0.0005,0.9
7,0.019474130123853683,0.019474130123853683,0.01652704006949967,0.0005,0.9
8,0.018041033297777176,0.018041033297777176,0.015369677910230356,0.0005,0.9
9,0.01639905571937561,0.01639905571937561,0.015122178320508573,0.0005,0.9
10,0.01571422629058361,0.01571422629058361,0.015403303772156656,0.0005,0.9
11,0.014254002831876278,0.014254002831876278,0.01434322650804888,0.0005,0.9
12,0.013474345207214355,0.013474345207214355,0.013347322317323645,0.0005,0.9
13,0.013409476727247238,0.013409476727247238,0.01381006429658553,0.0005,0.9
14,0.012564951553940773,0.012564951553940773,0.013692347553044102,0.0005,0.9
15,0.011683691293001175,0.011683691293001175,0.012984511414092207,0.0005,0.9
16,0.011160707101225853,0.011160707101225853,0.012580631064668325,0.0005,0.9
17,0.01116257905960083,0.01116257905960083,0.012246690155316035,0.0005,0.9
18,0.01073766965419054,0.01073766965419054,0.012116590072000628,0.0005,0.9
19,0.010082314722239971,0.010082314722239971,0.010670815261530414,0.0005,0.9
20,0.00946490466594696,0.00946490466594696,0.010819385729642344,0.0005,0.9
21,0.010019106790423393,0.010019106790423393,0.010988221001973678,0.0005,0.9
22,0.009180895984172821,0.009180895984172821,0.010053569120160843,0.0005,0.9
23,0.009578617289662361,0.009578617289662361,0.010906193230332996,0.0005,0.9
24,0.00872458703815937,0.00872458703815937,0.009777188925266352,0.0005,0.9
25,0.008731952868402004,0.008731952868402004,0.009731016990715624,0.0005,0.9
26,0.008546576835215092,0.008546576835215092,0.009480931973276457,0.0005,0.9
27,0.008038102649152279,0.008038102649152279,0.009559751059315974,0.0005,0.9
28,0.008279269561171532,0.008279269561171532,0.009809667768255627,0.0005,0.9
29,0.00869589764624834,0.00869589764624834,0.011135550742251728,0.0005,0.9
30,0.007892888970673084,0.007892888970673084,0.010109054233990084,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.0,0.0,0.0,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,137.44032287597656,137.44032287597656,0.0,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,98.94943237304688,98.94943237304688,0.0,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,88.69064331054688,88.69064331054688,4.428974022494659,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,44.759212493896484,44.759212493896484,15.352197949423388,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,7.747262001037598,7.747262001037598,4.83018577627293,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,6.220890998840332,6.220890998840332,4.556346155216557,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,1.8380035161972046,1.8380035161972046,0.9760652743888732,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.34944912791252136,0.34944912791252136,0.18684335219570608,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.2606718838214874,0.2606718838214874,0.08035000399377931,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.20600976049900055,0.20600976049900055,0.08008152364261642,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.12997767329216003,0.12997767329216003,0.04400259850242562,0.0005,0.9
